customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,customer_age,education_level,is_male,tenure,total_children,lifetime_spend_technology,log_total_spend,total_spend,electronics_share,vegetables_share,nonalcohol_drinks_share,alcohol_drinks_share,meat_share,fish_share,hygiene_share,videogames_share,petfood_share,technology_share
8724,3,3,1,2,26911.0,6055.0,1239.0,625.0,1139.0,2050.0,921.0,1094.0,338.0,1099.0,355,0.3151493313977783,1,38.756044719539105,-9.19096836757574,0.7071067811865476,-0.7071067811865475,83.0,22,1,10.0,6.0,6393.0,10.776139827380453,47864.0,0.12650426207585524,0.02588584322245824,0.01305783051980339,0.023796590339289696,0.04282968410495512,0.019242019053982276,0.022856426541863855,0.007061674745109673,0.022960889186022283,0.1335659368209649
8757,1,0,0,3,7070.0,26596.0,148.0,632.0,888.0,714.0,1069.0,422.0,1782.0,287.0,40,0.0864753492420603,1,38.72482286248287,-9.14708408807671,-0.8660254037844386,0.5000000000000001,46.0,12,1,12.0,1.0,28378.0,11.127071789411104,67986.0,0.3911981878621494,0.002176918777395026,0.009296031535903084,0.013061512664370155,0.010502162209865194,0.01572382549348164,0.006207160297707439,0.02621127879268876,0.004221457358867382,0.41740946665483813
8759,1,0,0,4,7929.0,87.0,689.0,270.0,329.0,1081.0,849.0,512.0,192.0,976.0,201,0.1321250623306119,1,38.731360227839254,-9.162226487884196,0.7071067811865476,-0.7071067811865475,84.0,22,1,14.0,1.0,279.0,9.487517459782817,13193.0,0.006594406124454942,0.05222466459482132,0.02046539831727396,0.024937466838456046,0.0819373910406413,0.06435230804209478,0.03880845903127506,0.014553172136728148,0.07397862502836809,0.02114757826118309
8851,1,1,1,5,74748.0,2376.0,300.0,1219.0,522.0,789.0,685.0,2715.0,453.0,255.0,254,0.7546628221175365,1,38.75275382487898,-9.187791795921132,-0.4999999999999998,-0.8660254037844388,40.0,17,0,17.0,2.0,2829.0,11.37242124717682,86891.0,0.02734460415923084,0.0034526015352564186,0.014029070904925249,0.006007526671346169,0.00908034203772438,0.007883440172168823,0.03124604389407059,0.005213428318237193,0.002934711304967956,0.03255803247746803
8870,0,0,2,1,6880.0,6974.0,345.0,465.0,1499.0,802.0,330.0,101.0,3272.0,592.0,115,0.399987386050689,1,38.743387774635465,-9.199394867757904,-0.4999999999999998,-0.8660254037844388,76.0,12,1,12.0,0.0,10246.0,10.357965022348246,31506.0,0.22135466260387818,0.010950295181866644,0.014759093505994173,0.04757823906555971,0.02545546879958565,0.010474195391350702,0.003205738589474003,0.10385323430454393,0.018790071732362475,0.3252078969084221
8902,1,0,0,4,16908.0,3342.0,667.0,344.0,1115.0,348.0000000000001,677.0,115.0,20.999999999999886,904.0,189,0.6554371831612298,1,38.70548131884503,-9.11799870185593,-0.8660254037844384,-0.5000000000000004,49.0,17,0,5.0,1.0,3363.0,10.232971139621664,27804.0,0.1201985325851963,0.02398935404976838,0.012372320529415778,0.040102143576449395,0.01251618472161829,0.024349014530274653,0.004136095525822135,0.0007552870090631684,0.03251330743776704,0.12095381959425948
8981,1,3,3,3,89227.0,3405.0,426.0,396.0,426.0,549.0,992.0,489.0,57.000000000000114,508.0,41,0.3029490842604869,1,38.75010575995244,-9.173601939459022,-0.9659258262890683,-0.25881904510252063,83.0,15,0,11.0,4.0,3462.0,11.51230527269075,99937.0,0.03407146502296106,0.004262685491859445,0.003962496372714414,0.004262685491859445,0.005493460880354074,0.009926253539729037,0.004893082642064011,0.0005703593263755607,0.005083202417522531,0.03464182434933662
8983,3,3,1,4,46259.0,4405.0,731.0,1192.0,2370.0,1976.0,3064.0,972.0,766.0,671.0,277,0.3324951001694131,1,38.77063175647167,-9.18268545271065,0.9659258262890684,-0.25881904510252063,79.0,17,1,5.0,6.0,5171.0,11.121037765275751,67577.0,0.06518490018792412,0.010817289906327476,0.017639137576391725,0.0350711040738661,0.029240717995763464,0.04534087041448343,0.014383592050547615,0.011335217603620858,0.009929413853824537,0.07652011779154498
9067,0,3,0,1,49412.0,4303.0,433.0,680.0,1964.0,2890.0,1218.0,416.0,479.0,544.0,409,0.1672706897757266,1,38.77576100580159,-9.125828864297269,0.25881904510252096,-0.9659258262890682,76.0,15,1,15.0,3.0,4782.0,11.114267138074986,67121.0,0.06410810327616333,0.006451036188375255,0.010130957524469223,0.029260589085378756,0.0430565694789942,0.018146332742358107,0.006197762250263525,0.007136365667971703,0.008104766019575379,0.07124446894413504
9068,1,1,1,5,50458.0,6040.0,262.0,685.0,486.0,1020.0,1439.0,2398.0,1593.0,303.0,349,0.159856901972782,1,38.74841464941934,-9.1193791284301,-0.4999999999999998,-0.8660254037844388,75.0,22,1,13.0,2.0,7633.0,11.188828339816398,72317.0,0.08352116376507826,0.003622937898418958,0.009472184963423612,0.0067204115214947084,0.014104567390791363,0.01989850242681252,0.03315956137560558,0.0220280155426771,0.004189886195499787,0.10554917930775537
9095,2,4,0,4,24892.0,5841.0,727.0,990.0,1471.0,2104.0,2734.0,1153.0,560.0,884.0,268,0.2229081104235894,1,38.73478481854679,-9.117734551488043,0.7071067811865476,-0.7071067811865475,55.0,22,1,5.0,6.0,6401.0,10.773901871142757,47757.0,0.1223066775550972,0.015222899260838156,0.02072994534832156,0.030801767280182843,0.04405636869986723,0.05724815210334459,0.02414305756223713,0.011726029691979873,0.018510375442339657,0.13403270724707708
9110,0,2,1,4,19434.0,6240.0,609.0,688.0,903.0,1735.2,2721.0,1651.0,302.0,257.0,293,0.2202851345458665,1,38.77907537185243,-9.138073062595009,0.7071067811865476,-0.7071067811865475,26.000000000000004,15,0,9.799999999999955,2.0,6542.0,10.623354557795455,41082.2,0.15189059982178368,0.01482393834799139,0.016746912288042818,0.021980322378056198,0.042237270642749854,0.06623306444151818,0.040187721202846936,0.007351115568297865,0.006255750665736925,0.15924171539008156
9125,1,2,3,1,14134.0,3055.0,174.0,277.0,790.0,1484.0,583.0,761.0,1698.0,343.0,50,0.7373136812387555,1,38.78184471443076,-9.183538634755047,0.9659258262890684,-0.25881904510252063,63.0,17,0,10.0,3.0,4753.0,10.241850857103556,28052.0,0.10890489091682985,0.006202766291171323,0.009874518750887682,0.028161984885203134,0.05290175388562209,0.020782831883637252,0.027128190503341247,0.06053044346212016,0.012227292171676804,0.16943533437895
9130,0,0,2,2,6176.000000000004,21008.0,187.0,398.0,715.0,422.0,1370.0,401.99999999999994,1350.0,543.0,60,0.4040507157173493,1,38.75201128849774,-9.151268889197866,-0.9659258262890683,-0.25881904510252063,33.0,12,1,12.0,0.0,22358.0,10.913814926336666,54929.0,0.38245735403878056,0.003404394764149465,0.007245717198564102,0.013016803509983249,0.007682644868829274,0.024941287844303568,0.00731853847694163,0.024577181452415924,0.009885488539749515,0.40703453549119645
9142,1,0,1,2,189.99999999999636,13123.0,509.0,116.0,281.9999999999999,1271.0,888.0,1713.0,395.0,391.0,266,0.8135443634865329,1,38.76380094264372,-9.126157810102349,-0.7071067811865477,0.7071067811865471,50.0,22,0,5.0,1.0,13518.0,10.38582110490087,32395.999999999996,0.4050808741818728,0.015711816273609177,0.003580688973946296,0.008704778367697025,0.03923323867142881,0.027410791455726818,0.052876898382500044,0.01219286331645506,0.012069391282870705,0.41727373749832786
9199,0,1,2,1,7901.0,10676.0,90.0,400.0,748.0,1456.0,1970.0,157.0000000000001,1442.0,773.0,85,0.3415788684175145,1,38.72361271966407,-9.180204325786413,-0.7071067811865472,-0.7071067811865479,37.0,12,0,11.0,1.0,12118.0,10.538263819769744,37731.0,0.2829503591210721,0.0023853065118861452,0.010601362275049535,0.01982454745434263,0.038588958681180306,0.05221170920461896,0.004161034692956945,0.03821791100155358,0.020487132596533227,0.32116827012262567
9204,1,1,1,4,81959.0,4300.0,175.0,1345.0,571.0,830.0,859.0,1148.0,315.0,264.0,210,0.8536878583818512,1,38.768951278269014,-9.150606768905694,-0.4999999999999998,-0.8660254037844388,25.0,17,0,12.200000000000045,2.0,4615.0,11.476074741172214,96381.0,0.04461460246313645,0.0018157105653602043,0.013955032630911284,0.005924404187546723,0.008611655824279826,0.008912545003682375,0.01191106130876294,0.003268279017648368,0.0027391290814576794,0.04788288148078482
9248,1,1,0,1,73837.0,14249.0,882.0,273.0,940.0,918.0,968.0,1188.0,762.0,200.0,1,0.62347622902552,1,38.72411467187251,-9.186912946967682,-0.2588190451025208,-0.9659258262890683,83.0,15,1,7.0,2.0,15011.0,11.601201874801632,109228.0,0.13045189878052052,0.00807485260189621,0.0024993591386821604,0.008605851979345167,0.00840443842238177,0.008862196506389492,0.010876332076023468,0.006976233200277678,0.0018310323360308867,0.1374281319807982
9268,3,3,1,1,9022.0,4904.0,1098.0,558.0,1115.0,2055.0,2188.0,296.0,1266.0,604.0,384,0.5131120629842019,1,38.74848772817712,-9.17646923458354,0.49999999999999994,-0.8660254037844387,56.0,17,1,13.0,6.0,6170.0,10.284557503809571,29276.0,0.1675092225713323,0.03750512365075915,0.019059980871697274,0.03808580407158147,0.07019401557587437,0.07473698592701368,0.010110670856670955,0.04324361251535618,0.02063123377509884,0.2107528350866885
9279,1,0,1,1,35517.0,21356.0,930.0,294.0,344.0,1035.0,638.0,344.0,476.0,261.0,166,0.2933101181088457,1,38.77275916991131,-9.184887785075354,0.25881904510252096,-0.9659258262890682,78.0,17,1,13.0,1.0,21832.0,11.326933179286812,83027.0,0.25721753164630096,0.011201175521214642,0.003541016777674306,0.004143230515374018,0.012465824370384036,0.007684247293048323,0.004143230515374018,0.005733074782901257,0.003143555710792496,0.2629506064292022
9307,0,0,0,1,52857.0,22037.0,451.0,528.0,159.0,756.0,695.0,954.0,790.0,348.6,293,0.7857689739981115,1,38.74861791049106,-9.192424447657578,0.9659258262890684,-0.25881904510252063,24.0,15,1,9.0,0.0,22827.0,11.536677147219578,102402.6,0.21519961407227792,0.004404185049988535,0.005156119082913407,0.0015526949511046055,0.007382625050535105,0.006786937050425791,0.009316169706627632,0.0077146478702681655,0.0034042104399689653,0.2229142619425461
9384,5,3,1,4,19890.0,4070.0,859.0,713.0,1722.0,1611.0,1423.0,1348.0,2412.0,503.0,183,0.10598302591087538,1,38.754800033335975,-9.137011088766176,0.25881904510252096,-0.9659258262890682,85.0,15,0,13.0,8.0,6482.0,10.622156270326151,41033.0,0.09918845807030947,0.020934369897394552,0.017376258133693034,0.04196622230886312,0.03926108254330923,0.03467940438183056,0.03285160724294279,0.05878195598663057,0.012258426144807289,0.15797041405694004
9398,3,2,1,4,16200.0,6557.0,617.0,856.0,2189.0,1839.6,3172.0,523.0,374.0,223.0,426,0.1587190918383345,1,38.72042656046322,-9.16710226223208,0.25881904510252096,-0.9659258262890682,58.0,17,1,17.0,5.0,6931.0,10.583615347508685,39481.6,0.1660773626195073,0.015627532825413452,0.021680985573020933,0.055443548387082736,0.046593856378655735,0.08034122224021309,0.013246676933049005,0.009472767061109614,0.005648200680822042,0.17555012968061692
9468,1,1,1,2,29974.0,6005.0,601.0,1048.0,1748.0,2805.0,2331.0,1114.0,465.99999999999994,843.0,315,0.2956146088094226,1,38.7340660319658,-9.168401750336596,0.34494897427831794,-0.9009967675098245,37.0,22,1,15.0,2.0,6471.0,10.88569710249957,53406.0,0.11244054975094327,0.011253417219036953,0.01962326330374497,0.03273040482342195,0.0525221885181342,0.043646781260524355,0.020859079504171655,0.00872561135452782,0.015784743287268137,0.12116616110547108
9491,1,0,0,5,52664.0,2927.0000000000005,272.0,1666.0,422.0,1324.0,1514.0,1335.0,284.0,321.0,343,0.19168339522244576,1,38.72537023780944,-9.11999247788919,-0.8660254037844384,-0.5000000000000004,45.0,17,0,17.0,1.0,3211.0000000000005,11.09651568181252,65940.0,0.0443888383378762,0.004124962086744901,0.02526539278131252,0.006399757355170397,0.020078859569302384,0.022960266909308014,0.020245677888986922,0.0043069457082189405,0.0048680618744305635,0.04869578404609514
9509,1,0,2,1,8676.0,13345.0,171.0,288.0,191.0,443.0,764.0,536.0,410.99999999999994,421.0,152,0.3584768201096345,1,38.75992115643709,-9.163346442078764,-0.41815405503520586,0.24142135623730943,32.0,22,0,13.0,1.0,13756.0,10.57139384523028,39002.0,0.34216194041322445,0.004384390544073539,0.007384236705808065,0.004897184759754655,0.011358391877336713,0.01958873903901862,0.0137428849802539,0.010537921132246926,0.010794318240087485,0.35269986154547134
9571,1,1,0,5,16661.0,351.0,33.0,467.0,738.0,559.0,646.0,496.0,22.0,933.0,305,0.0593729078091052,1,38.73527421105617,-9.146426363852862,0.49999999999999994,-0.8660254037844387,45.0,22,0,8.0,2.0,373.0,9.96552294345558,21279.0,0.01649513604961864,0.0015508247568017525,0.0219465200432248,0.03468208092483919,0.026270031486429684,0.030358569481634307,0.02330936604162634,0.0010338831712011682,0.043846045396849546,0.017529019220819807
9622,1,0,2,3,18507.0,3109.0,426.0,1641.0,373.0,948.0,1651.0,1306.0,1579.0,342.0,379,0.052713252763298524,1,38.710362531959355,-9.177170682216673,-0.8660254037844386,0.5000000000000001,26.999999999999996,22,1,0.0,1.0,4688.0,10.450770459312455,34570.0,0.0899334683251114,0.012322823257155823,0.0474689036736918,0.010789702053800755,0.027422620769445353,0.047758171825268224,0.03777842059588147,0.04567544113391794,0.00989297078391383,0.13560890945902934
9650,1,2,1,4,44432.0,3696.0,676.0,912.0,1028.0,693.0,1512.0,2985.0,294.0,314.0,256,0.7775736417081531,1,38.78638384369992,-9.127679933819213,0.25881904510252096,-0.9659258262890682,39.0,15,1,11.0,3.0,3990.0,11.01094394985813,60532.0,0.0610586136258407,0.011167646864466536,0.015066411154428225,0.016982752924070414,0.011448490054845132,0.024978523756025744,0.04931276019294765,0.0048569351747827835,0.005187338928169367,0.06591554880062349
9656,1,1,1,1,27868.0,4533.0,1501.0,326.0,1029.0,1163.0,180.0,523.0,546.0,379.0,554,0.3533552396040934,1,38.7876241267498,-9.1254864591092,-1.0,-1.6653345369377348e-16,44.0,15,0,6.0,2.0,5079.0,10.671927717131505,43127.0,0.10510816889649058,0.034804182994403784,0.007559069724300889,0.023859763025477345,0.02696686530479121,0.004173719479675337,0.01212697382150112,0.012660282421681856,0.00878799823776085,0.11776845131817244
9692,4,4,0,1,24020.0,4844.0,429.0,964.0,2545.0,1826.0,422.0,2253.0,328.0,53.0,173,0.1243841634995636,1,38.75674011669098,-9.180527921302826,0.3931851652578138,-0.8810166830088986,73.0,17,0,9.0,8.0,5172.0,10.665624271244136,42856.0,0.1130296807914614,0.01001026694044941,0.022493933171545993,0.05938491693110431,0.04260780287473339,0.009846929251444408,0.052571401904038514,0.007653537427662952,0.0012366996453235868,0.12068321821912435
9793,2,1,1,4,26055.0,5129.0,366.0,147.0,622.0,1095.0,504.0,1523.0,1749.0,208.0,240,0.8333895433017924,1,38.73991759679414,-9.124544189784512,0.8660254037844387,-0.49999999999999983,42.0,17,1,20.0,3.0,6878.0,10.698220633849886,44276.0,0.11584153943443043,0.008266329388380102,0.0033200831150051228,0.014048242840361812,0.024731231366874894,0.011383142108588993,0.03439786791940681,0.03950221338873442,0.00469780467973514,0.15534375282316484
9846,0,1,0,2,7682.0,923.0,31.0,214.0,1587.0,1299.0,153.0,475.0,2126.0,463.0,94,0.301908227864356,1,38.72609875506876,-9.143500239132385,-0.8660254037844386,0.5000000000000001,55.0,12,0,8.0,1.0,3049.0,9.798293689657623,18002.0,0.05127208087987375,0.0017220308854562147,0.011887568047988063,0.08815687145867783,0.07215864903895558,0.008499055660477447,0.026385957115861357,0.11809798911225525,0.025719364515039596,0.169370069992129
9883,3,2,0,1,39662.0,4674.0,1215.0,495.0,2611.0,1892.0,1706.0,1163.0,469.0,512.0,360,0.009336548622264518,1,38.71851128940232,-9.192689192598031,0.9659258262890684,-0.25881904510252063,85.0,22,1,19.0,5.0,5143.0,10.994454019595349,59542.0,0.07849921064121486,0.020405763998518626,0.008313459406803884,0.043851399012454426,0.03177588928822818,0.028652043935368538,0.019532430889117006,0.007876792852103074,0.00859897215410826,0.08637600349331793
9908,3,1,2,4,49104.0,2887.0000000000005,511.0,617.0,1799.0,753.0,1187.0,569.0,400.0,95.0,278,0.006376000309168572,1,38.72603628384382,-9.171044809548146,-0.2588190451025208,-0.9659258262890683,47.0,22,1,22.0,4.0,3287.0000000000005,11.022065853845115,61209.0,0.04716626639872452,0.00834844549004095,0.010080216961556294,0.02939110261562362,0.012302112434443905,0.01939257298762937,0.009296018559360667,0.006534986684963562,0.001552059337678846,0.05370125308368808
10011,1,1,0,2,7264.0,1302.0,786.0,212.0,14.0,974.0,483.0,314.0,1982.0,671.0,175,0.10614610846495448,1,38.75108453000932,-9.159206698122834,0.8660254037844387,-0.49999999999999983,71.0,22,0,18.0,2.0,3284.0,9.757710052922787,17286.0,0.07532106907319489,0.04547032280455544,0.01226426009486737,0.0008099039685289772,0.05634617609623027,0.027941686914249714,0.018164989008435634,0.11465926183031663,0.03881754020592455,0.18998033090351152
10088,1,1,1,1,28077.0,10887.0,843.0,144.0,138.0,1238.0,285.0,957.0,428.0,166.0,433,0.8902767125382416,1,38.753654062559995,-9.193386212273,-0.25881904510252157,0.9659258262890681,60.0,15,0,7.0,2.0,11315.0,10.905570585295168,54478.0,0.19984213811076035,0.01547413634861495,0.0026432688424680344,0.002533132640698533,0.022724769631773795,0.005231469584051318,0.01756672418223548,0.007856382392891102,0.0030471015822895395,0.20769852050365145
10127,1,0,2,3,63762.0,1176.0,705.0,271.0,589.0,953.0,1468.0,1335.0,674.0,404.0,119,1.0,1,38.74717032549909,-9.169137759188123,-1.0,-1.6653345369377348e-16,51.0,17,1,5.0,1.0,1850.0,11.200786752084456,73187.0,0.016068427452960762,0.00963285829450454,0.0037028434011499717,0.008047877355266913,0.013021438233564291,0.020058207058627892,0.018240944430019234,0.00920928580212207,0.005520106029758629,0.025277713255082834
10226,1,0,0,1,76041.0,2135.0,1028.0,233.0,403.0,1097.0,798.0,208.0000000000001,939.0,646.0,205,0.6180090118430293,1,38.73569238772333,-9.14222672918762,-0.4999999999999998,-0.8660254037844388,63.0,17,0,5.0,1.0,3074.0,11.369089735982838,86602.0,0.02465301032308438,0.011870395602871543,0.002690469042285087,0.004653472206184077,0.01266714394586584,0.009214567792890555,0.00240179210641759,0.010842705711183247,0.007459412022816164,0.03549571603426763
10242,0,5,2,1,16195.0,4374.0,843.0,1290.0,1926.0,2779.0,1079.0,1157.0,352.0,153.0,380,0.2896565852068327,1,38.74687194191258,-9.142494962195183,0.25881904510252096,-0.9659258262890682,81.0,17,0,15.0,5.0,4726.0,10.459525519123666,34874.0,0.12542295119569727,0.024172736135796246,0.036990307965809203,0.055227390032673275,0.0796868727418479,0.030939955267525684,0.03317657853987694,0.01009347938291848,0.004387222572688998,0.13551643057861573
10372,6,0,1,1,30241.0,4260.0,1483.0,737.0,2108.0,1683.0,2647.0,1165.0,275.0,345.0,583,0.08515857583315445,1,38.74650593203281,-9.12646650749297,-0.2588190451025208,-0.9659258262890683,40.0,22,0,7.0,6.0,4535.0,10.809323826506423,49479.0,0.08609713211663815,0.029972311485674738,0.014895208068066273,0.04260393298166038,0.03401443036439014,0.053497443359798405,0.023545342468517243,0.005557913458233684,0.006972655065784076,0.09165504557487184
10428,2,5,0,6,22369.0,7072.0,990.0,1521.0,1139.0,1776.0,1336.0,384.0,371.0,656.0,221,0.19654820088084,1,38.75288682335051,-9.175188033592471,0.49999999999999994,-0.8660254037844387,51.0,17,1,13.0,7.0,7443.0,10.715705827737088,45057.0,0.15695674368019244,0.02197216858645228,0.033757240828276684,0.025279090929261762,0.039416738797514395,0.029651330536868935,0.00852253811838149,0.008234014692498784,0.014559335952235046,0.16519075837269123
10497,1,1,1,1,39354.0,22561.0,18.0,719.0,309.0,622.0,970.0,1023.0,885.0,326.0,438,1.0,1,38.780312211516936,-9.181207690416988,0.7071067811865476,-0.7071067811865475,30.0,22,1,7.0,2.0,23446.0,11.410161575159668,90233.0,0.25003047665485467,0.00019948355922997136,0.007968259949241633,0.003424467766781175,0.006893265213391233,0.010749947358504012,0.011337315616236706,0.009807941662140258,0.003612868906053926,0.2598384183169949
10522,3,4,0,1,39329.0,6933.0,1372.0,928.0,2033.0,2396.0,1270.0,878.0,1194.0,194.0,261,0.2550398047813599,1,38.75953871508969,-9.156845137864662,-0.7071067811865472,-0.7071067811865479,39.0,17,0,16.0,7.0,8127.0,11.076820720729952,64654.0,0.10723234447982999,0.021220651467810003,0.014353326940326299,0.0314443035233657,0.037058805332997644,0.019643022860144826,0.013579979583627683,0.018467534877962932,0.0030005877439906272,0.12569987935779292
10576,1,5,1,6,43005.0,4503.0,732.0,1387.0,1709.0,1786.0,1540.0,725.0,522.0,975.0,338,0.2263464392111613,1,38.72374985880326,-9.117114948656344,1.0,5.551115123125783e-17,49.0,17,0,10.0,6.0,5025.0,11.033436996513277,61909.0,0.07273578962669842,0.011823805908670496,0.022403850813286857,0.027605033193876884,0.028848794197931023,0.02487522008108274,0.011710736726483758,0.008431730443068304,0.015748921804581605,0.08116752006976673
10578,0,0,0,1,86596.0,1869.0,474.0,486.0,989.0,725.0,26.000000000000114,672.0,383.0,454.0,32,1.0,1,38.72503082480753,-9.132983702001226,0.49999999999999994,-0.8660254037844387,50.0,15,1,11.0,0.0,2252.0,11.460863454143258,94926.0,0.01968902092155788,0.004993363251374229,0.005119777510902691,0.010418641889470701,0.007637528179844549,0.00027389756231166777,0.007079198533593844,0.004034721783283396,0.004782672818826794,0.023723742704841275
10670,0,0,0,2,58244.0,1703.0,847.0,305.0,65.00000000000011,831.0,339.4,584.0,730.0,245.0,191,1.0,1,38.72547900534443,-9.187249007298652,0.25881904510252096,-0.9659258262890682,47.0,17,1,10.0,0.0,2433.0,11.102358363801697,66326.4,0.02567605056206493,0.012770178993581325,0.004598470593910631,0.0009800019298498084,0.012528947749310603,0.005117117769092682,0.008804940415881339,0.011006175519851674,0.003693853427895425,0.036682226081916604
10706,2,2,1,2,15475.0,3506.0,497.0,1262.0,777.0,2725.0,1254.0,776.0,510.0,152.0,309,0.036379782532733385,1,38.76587244056918,-9.192192802005156,0.7071067811865476,-0.7071067811865475,46.0,22,0,13.0,4.0,4016.0,10.340160587768485,30950.0,0.1132794830371201,0.01605815831986557,0.04077544426493028,0.025105008077536316,0.08804523424875992,0.040516962843282545,0.025072697899830347,0.01647819063004314,0.004911147011306976,0.12975767366716323
10708,0,1,0,1,4288.0,2692.9999999999995,759.0,529.0,1141.0,963.0,88.0,88.0,1085.0,301.0,310,0.1774264747654192,1,38.77065180264219,-9.15851465222255,-0.4999999999999998,-0.8660254037844388,41.0,22,1,5.0,1.0,3777.9999999999995,9.662307313735766,15713.0,0.17138674982487656,0.04830395214150811,0.03366639088650565,0.07261503213894697,0.06128683255898855,0.005600458219305288,0.005600458219305288,0.06905110418120725,0.019156112772851043,0.2404378540060838
10711,1,0,0,1,32855.0,1525.0,442.0,520.0,182.0,891.0,883.0,1201.0,460.0,82.0,600,0.3978725246811801,1,38.73363466356046,-9.190415794809306,-0.8660254037844384,-0.5000000000000004,73.0,22,1,11.0,1.0,1985.0,10.621985665531742,41026.0,0.03717154974893064,0.010773655730509733,0.012674889094717333,0.004436211183151066,0.021717934968063738,0.021522936674298856,0.029274118851452917,0.011212401891480718,0.001998732511090041,0.04838395164041136
10774,0,0,1,1,8584.0,19495.0,154.0,777.0,1311.0,1055.0,550.0,252.0,2288.4,504.0,58,0.1857388682385238,1,38.748727445067715,-9.172638504818732,-0.25881904510252157,0.9659258262890681,24.0,12,1,7.0,0.0,21783.4,10.946495513264633,56753.8,0.34350122811153727,0.0027134746924430235,0.013690713220962528,0.023099774816836387,0.018589063639788246,0.00969098104443937,0.004440231314906766,0.04032152913108192,0.008880462629813532,0.3838227572426192
10784,1,1,2,5,20918.0,2616.0,298.0,738.0,872.0,833.0,1118.0,1098.0,2048.0,410.0,178,0.4129654587366685,1,38.75806336506712,-9.16860544476126,-0.4999999999999998,-0.8660254037844388,69.0,22,0,11.0,2.0,4664.0,10.480494097961259,35613.0,0.07345632212953881,0.008367730884786914,0.020722769775076314,0.02448544070984627,0.023390334990025165,0.031393030634871706,0.030831437958040372,0.05750709010752886,0.011512649875042398,0.13096341223706767
10808,1,0,1,5,1452.0,107.00000000000091,43.0,417.0,652.0,695.0,159.9999999999999,1015.0,221.0,902.0,157,0.3426593499893542,1,38.809865325261256,-9.162591870883794,0.7071067811865476,-0.7071067811865475,82.0,15,0,8.0,1.0,328.0000000000009,8.698347400458186,5992.000000000002,0.017857142857113203,0.00717623497996132,0.06959279038706674,0.10881174899848325,0.11598798397844458,0.02670226969287931,0.16939252336420324,0.03688251001328957,0.1505340453936072,0.05473965287040277
10887,0,2,1,6,20947.0,5493.0,583.0,1144.0,873.0,2367.0,1041.0,805.0,269.0,458.0,229,0.2976896410375847,1,38.7848252382847,-9.123839532035856,0.25881904510252096,-0.9659258262890682,40.0,22,0,5.0,2.0,5762.0,10.59018900394601,39742.0,0.1382164964017568,0.014669619042822539,0.028785667555727246,0.021966685119012137,0.059559156559795795,0.026193950983839216,0.02025564893562975,0.0067686578430862145,0.011524331941016677,0.144985154244843
10891,2,3,3,2,49422.0,964.0,484.0,415.0,819.0,676.0,1650.0,181.0,176.0,594.0,79,0.3005994165946078,1,38.732054799736176,-9.209848888885256,-0.9659258262890683,0.2588190451025203,69.0,22,1,13.0,5.0,1140.0,10.94238522187658,56521.0,0.01705560765025087,0.008563188903237989,0.007342403708354888,0.01449018948709073,0.011960156402043141,0.029192689442856783,0.0032023495691861077,0.0031138868739047235,0.01050936819942844,0.020169494524155594
10990,5,1,1,1,45592.0,5549.0,1605.0,344.0,1915.0,973.0,1664.0,766.0,438.00000000000006,491.79999999999995,172,0.2771051767011849,1,38.720876212471346,-9.142211308454886,0.8660254037844387,-0.49999999999999983,77.0,15,0,18.0,6.0,5987.0,11.087142336773834,65324.8,0.08494476829625426,0.024569535612810972,0.005265993925736433,0.029315053394724618,0.014894802586457992,0.02547271480356228,0.011726021357889848,0.006704957382187669,0.007528534339177842,0.09164972567844193
10991,2,0,0,1,7735.0,18036.0,60.0,1084.0,1062.0,419.0,452.0,107.99999999999989,1474.0,227.0,141,0.4299161906512669,1,38.747025750820576,-9.161932747251168,0.8660254037844387,-0.49999999999999983,84.0,12,1,12.0,2.0,19510.0,10.823132652222856,50167.0,0.3595192058523812,0.0011960053421569566,0.02160782984830235,0.021169294556178133,0.008352103972729414,0.00900990691091574,0.0021528096158825198,0.02938186457232257,0.004524886877827153,0.38890107042470373
11025,2,0,1,4,39356.0,2662.0,308.0,526.0,555.0,1003.0,959.0,248.0,215.0,232.0,504,0.119302213972003,1,38.74397760280283,-9.144837207288612,-0.4999999999999998,-0.8660254037844388,32.0,22,0,14.0,2.0,2877.0,10.798391202528636,48941.0,0.05439202304814892,0.006293291922926321,0.010747634907335211,0.011340185120857495,0.020494064281477598,0.01959502257820241,0.0050673259639147,0.004393044686458308,0.004740401708178268,0.058785067734607226
11026,1,1,2,4,5434.0,414.0000000000009,1276.0,721.0,88.0,85.0,126.0,3313.0,211.0,624.0,169,0.20870586426268767,1,38.73580564290752,-9.092402065243428,-0.2588190451025208,-0.9659258262890683,43.0,22,0,7.0,2.0,625.0000000000009,9.466376966592419,12917.0,0.03205078578614851,0.09878454749547202,0.055817914376359974,0.006812727413480829,0.00658047534256671,0.009754586978393005,0.2564837036461589,0.016335062320959715,0.048308430750136785,0.04838584810710823
