customer_id,cluster,cluster_name
3569,4,Wellness
3570,5,Families
3571,7,Techies
3572,3,Promoters
3573,1,Vegetarians
3574,3,Promoters
3575,7,Techies
3576,4,Wellness
3578,6,Economizers
3579,0,Loyalists
3580,5,Families
3581,7,Techies
3582,3,Promoters
3584,2,Regulars
3585,2,Regulars
3586,2,Regulars
3587,1,Vegetarians
3588,5,Families
3589,5,Families
3591,2,Regulars
3593,1,Vegetarians
3594,5,Families
3595,2,Regulars
3596,7,Techies
3597,6,Economizers
3598,4,Wellness
3599,2,Regulars
3600,2,Regulars
3601,0,Loyalists
3602,2,Regulars
3603,2,Regulars
3604,4,Wellness
3605,3,Promoters
3607,6,Economizers
3608,0,Loyalists
3610,0,Loyalists
3611,6,Economizers
3612,6,Economizers
3615,2,Regulars
3616,2,Regulars
3617,1,Vegetarians
3618,7,Techies
3619,0,Loyalists
3620,3,Promoters
3621,3,Promoters
3622,2,Regulars
3623,2,Regulars
3624,2,Regulars
3625,6,Economizers
3626,3,Promoters
3627,2,Regulars
3628,7,Techies
3629,6,Economizers
3631,0,Loyalists
3633,2,Regulars
3635,5,Families
3639,4,Wellness
3640,5,Families
3641,7,Techies
3642,6,Economizers
3643,0,Loyalists
3644,3,Promoters
3645,6,Economizers
3646,7,Techies
3647,0,Loyalists
3648,3,Promoters
3649,1,Vegetarians
3650,5,Families
3652,0,Loyalists
3653,1,Vegetarians
3654,0,Loyalists
3655,3,Promoters
3656,5,Families
3657,6,Economizers
3658,2,Regulars
3660,0,Loyalists
3661,6,Economizers
3662,4,Wellness
3664,3,Promoters
3665,4,Wellness
3666,1,Vegetarians
3667,6,Economizers
3668,3,Promoters
3669,6,Economizers
3670,3,Promoters
3671,4,Wellness
3672,0,Loyalists
3674,4,Wellness
3675,1,Vegetarians
3676,4,Wellness
3677,2,Regulars
3679,1,Vegetarians
3680,2,Regulars
3681,7,Techies
3682,0,Loyalists
3684,2,Regulars
3689,2,Regulars
3690,4,Wellness
3691,5,Families
3692,6,Economizers
3693,5,Families
3694,2,Regulars
3695,6,Economizers
3696,4,Wellness
3697,5,Families
3699,6,Economizers
3701,5,Families
3703,7,Techies
3704,7,Techies
3705,7,Techies
3707,1,Vegetarians
3708,6,Economizers
3710,0,Loyalists
3712,4,Wellness
3713,2,Regulars
3714,3,Promoters
3715,3,Promoters
3716,1,Vegetarians
3717,0,Loyalists
3718,2,Regulars
3719,6,Economizers
3720,5,Families
3721,2,Regulars
3722,0,Loyalists
3723,6,Economizers
3726,3,Promoters
3728,2,Regulars
3729,7,Techies
3732,7,Techies
3733,2,Regulars
3734,0,Loyalists
3735,2,Regulars
3736,7,Techies
3737,3,Promoters
3738,3,Promoters
3739,5,Families
3740,3,Promoters
3742,7,Techies
3743,4,Wellness
3745,2,Regulars
3747,4,Wellness
3748,0,Loyalists
3749,5,Families
3751,5,Families
3752,3,Promoters
3753,1,Vegetarians
3754,0,Loyalists
3757,1,Vegetarians
3758,5,Families
3760,0,Loyalists
3761,6,Economizers
3762,3,Promoters
3763,5,Families
3765,6,Economizers
3766,6,Economizers
3770,0,Loyalists
3771,1,Vegetarians
3772,0,Loyalists
3773,1,Vegetarians
3774,2,Regulars
3775,7,Techies
3776,0,Loyalists
3777,2,Regulars
3778,5,Families
3779,5,Families
3780,1,Vegetarians
3781,5,Families
3782,7,Techies
3783,5,Families
3785,4,Wellness
3786,2,Regulars
3789,6,Economizers
3790,7,Techies
3791,3,Promoters
3792,7,Techies
3793,2,Regulars
3795,1,Vegetarians
3796,4,Wellness
3797,2,Regulars
3798,3,Promoters
3799,3,Promoters
3800,6,Economizers
3801,2,Regulars
3802,3,Promoters
3803,3,Promoters
3805,0,Loyalists
3806,1,Vegetarians
3807,4,Wellness
3808,5,Families
3809,1,Vegetarians
3810,6,Economizers
3811,4,Wellness
3812,3,Promoters
3813,4,Wellness
3814,1,Vegetarians
3815,0,Loyalists
3816,6,Economizers
3817,3,Promoters
3818,0,Loyalists
3819,5,Families
3821,2,Regulars
3822,3,Promoters
3823,7,Techies
3824,2,Regulars
3825,1,Vegetarians
3828,3,Promoters
3830,2,Regulars
3831,7,Techies
3832,3,Promoters
3833,2,Regulars
3834,3,Promoters
3835,2,Regulars
3836,0,Loyalists
3837,5,Families
3838,7,Techies
3839,3,Promoters
3840,3,Promoters
3841,6,Economizers
3842,2,Regulars
3843,2,Regulars
3844,7,Techies
3845,7,Techies
3846,1,Vegetarians
3847,5,Families
3848,1,Vegetarians
3849,7,Techies
3850,2,Regulars
3851,2,Regulars
3852,1,Vegetarians
3855,1,Vegetarians
3856,2,Regulars
3858,6,Economizers
3859,3,Promoters
3860,4,Wellness
3861,7,Techies
3862,5,Families
3863,1,Vegetarians
3864,3,Promoters
3865,4,Wellness
3866,2,Regulars
3867,3,Promoters
3868,7,Techies
3869,3,Promoters
3870,4,Wellness
3872,0,Loyalists
3873,4,Wellness
3874,6,Economizers
3875,2,Regulars
3876,3,Promoters
3877,7,Techies
3878,2,Regulars
3879,2,Regulars
3881,6,Economizers
3882,5,Families
3883,2,Regulars
3884,1,Vegetarians
3887,0,Loyalists
3889,1,Vegetarians
3892,3,Promoters
3893,1,Vegetarians
3894,2,Regulars
3895,0,Loyalists
3896,2,Regulars
3897,6,Economizers
3899,3,Promoters
3900,6,Economizers
3901,6,Economizers
3902,1,Vegetarians
3903,5,Families
3904,4,Wellness
3905,0,Loyalists
3907,6,Economizers
3908,6,Economizers
3910,1,Vegetarians
3912,6,Economizers
3913,3,Promoters
3914,0,Loyalists
3916,2,Regulars
3917,5,Families
3918,6,Economizers
3919,6,Economizers
3920,7,Techies
3921,0,Loyalists
3922,0,Loyalists
3925,5,Families
3926,1,Vegetarians
3927,6,Economizers
3932,6,Economizers
3933,5,Families
3934,5,Families
3936,0,Loyalists
3937,2,Regulars
3938,2,Regulars
3940,4,Wellness
3942,2,Regulars
3943,2,Regulars
3944,0,Loyalists
3946,4,Wellness
3947,5,Families
3948,4,Wellness
3949,2,Regulars
3950,4,Wellness
3951,4,Wellness
3952,1,Vegetarians
3953,2,Regulars
3954,6,Economizers
3955,6,Economizers
3956,2,Regulars
3957,4,Wellness
3958,6,Economizers
3960,5,Families
3963,3,Promoters
3964,3,Promoters
3965,5,Families
3967,7,Techies
3970,1,Vegetarians
3971,2,Regulars
3972,5,Families
3973,4,Wellness
3974,0,Loyalists
3976,7,Techies
3977,4,Wellness
3978,2,Regulars
3979,7,Techies
3980,7,Techies
3981,4,Wellness
3982,1,Vegetarians
3985,7,Techies
3986,6,Economizers
3987,2,Regulars
3988,7,Techies
3989,0,Loyalists
3990,5,Families
3991,7,Techies
3992,2,Regulars
3993,2,Regulars
3994,4,Wellness
3995,1,Vegetarians
3996,5,Families
3997,0,Loyalists
3998,1,Vegetarians
3999,5,Families
4000,2,Regulars
4002,7,Techies
4003,1,Vegetarians
4004,3,Promoters
4005,1,Vegetarians
4007,4,Wellness
4008,1,Vegetarians
4009,1,Vegetarians
4010,3,Promoters
4011,6,Economizers
4013,3,Promoters
4014,4,Wellness
4015,2,Regulars
4016,4,Wellness
4017,0,Loyalists
4018,6,Economizers
4019,6,Economizers
4020,0,Loyalists
4021,2,Regulars
4022,5,Families
4023,4,Wellness
4024,3,Promoters
4025,3,Promoters
4026,2,Regulars
4027,3,Promoters
4028,7,Techies
4029,2,Regulars
4030,4,Wellness
4031,6,Economizers
4035,5,Families
4036,3,Promoters
4037,5,Families
4038,6,Economizers
4039,5,Families
4041,4,Wellness
4042,6,Economizers
4043,4,Wellness
4044,4,Wellness
4045,5,Families
4046,3,Promoters
4047,6,Economizers
4048,1,Vegetarians
4049,2,Regulars
4050,4,Wellness
4051,1,Vegetarians
4052,2,Regulars
4054,2,Regulars
4055,0,Loyalists
4056,3,Promoters
4057,1,Vegetarians
4058,0,Loyalists
4059,3,Promoters
4060,2,Regulars
4061,1,Vegetarians
4062,3,Promoters
4063,1,Vegetarians
4064,6,Economizers
4065,3,Promoters
4066,2,Regulars
4068,1,Vegetarians
4069,5,Families
4070,2,Regulars
4071,6,Economizers
4072,5,Families
4073,5,Families
4074,2,Regulars
4075,2,Regulars
4076,0,Loyalists
4077,4,Wellness
4079,2,Regulars
4080,1,Vegetarians
4081,3,Promoters
4082,5,Families
4083,1,Vegetarians
4085,5,Families
4086,0,Loyalists
4087,0,Loyalists
4088,4,Wellness
4089,5,Families
4090,1,Vegetarians
4091,1,Vegetarians
4092,4,Wellness
4093,1,Vegetarians
4095,6,Economizers
4096,2,Regulars
4097,6,Economizers
4098,3,Promoters
4099,5,Families
4100,2,Regulars
4101,2,Regulars
4102,2,Regulars
4103,1,Vegetarians
4104,5,Families
4106,4,Wellness
4108,3,Promoters
4109,6,Economizers
4110,2,Regulars
4111,0,Loyalists
4112,2,Regulars
4113,2,Regulars
4114,6,Economizers
4115,2,Regulars
4116,3,Promoters
4117,0,Loyalists
4118,3,Promoters
4119,0,Loyalists
4121,5,Families
4122,3,Promoters
4123,5,Families
4126,7,Techies
4127,2,Regulars
4128,2,Regulars
4129,7,Techies
4130,3,Promoters
4132,2,Regulars
4133,0,Loyalists
4134,0,Loyalists
4136,4,Wellness
4137,4,Wellness
4138,2,Regulars
4140,3,Promoters
4141,1,Vegetarians
4142,5,Families
4143,5,Families
4144,2,Regulars
4145,3,Promoters
4146,4,Wellness
4148,3,Promoters
4149,2,Regulars
4150,5,Families
4151,3,Promoters
4152,7,Techies
4153,7,Techies
4154,3,Promoters
4155,2,Regulars
4156,4,Wellness
4157,0,Loyalists
4158,2,Regulars
4160,4,Wellness
4161,3,Promoters
4162,0,Loyalists
4163,5,Families
4164,1,Vegetarians
4165,2,Regulars
4166,5,Families
4167,1,Vegetarians
4168,5,Families
4169,7,Techies
4170,6,Economizers
4171,2,Regulars
4173,5,Families
4174,2,Regulars
4176,6,Economizers
4177,7,Techies
4179,7,Techies
4180,2,Regulars
4181,5,Families
4182,3,Promoters
4183,5,Families
4185,1,Vegetarians
4186,6,Economizers
4187,7,Techies
4188,3,Promoters
4189,7,Techies
4190,1,Vegetarians
4193,3,Promoters
4194,0,Loyalists
4195,4,Wellness
4197,2,Regulars
4198,5,Families
4199,0,Loyalists
4202,0,Loyalists
4204,3,Promoters
4205,1,Vegetarians
4206,1,Vegetarians
4207,2,Regulars
4208,7,Techies
4209,3,Promoters
4210,3,Promoters
4211,1,Vegetarians
4212,0,Loyalists
4213,5,Families
4214,4,Wellness
4215,4,Wellness
4217,2,Regulars
4218,3,Promoters
4221,0,Loyalists
4222,6,Economizers
4223,6,Economizers
4224,1,Vegetarians
4225,1,Vegetarians
4226,5,Families
4227,6,Economizers
4228,2,Regulars
4229,5,Families
4230,7,Techies
4233,3,Promoters
4234,7,Techies
4235,3,Promoters
4237,7,Techies
4238,1,Vegetarians
4239,1,Vegetarians
4241,7,Techies
4242,3,Promoters
4244,4,Wellness
4245,4,Wellness
4246,5,Families
4247,6,Economizers
4249,5,Families
4250,1,Vegetarians
4251,5,Families
4253,3,Promoters
4254,7,Techies
4255,3,Promoters
4256,3,Promoters
4257,1,Vegetarians
4258,3,Promoters
4259,0,Loyalists
4260,7,Techies
4261,6,Economizers
4264,2,Regulars
4265,5,Families
4267,2,Regulars
4268,5,Families
4269,2,Regulars
4270,4,Wellness
4271,1,Vegetarians
4272,2,Regulars
4273,2,Regulars
4274,2,Regulars
4275,0,Loyalists
4276,6,Economizers
4277,1,Vegetarians
4278,6,Economizers
4281,6,Economizers
4282,3,Promoters
4283,5,Families
4284,1,Vegetarians
4285,6,Economizers
4286,6,Economizers
4287,0,Loyalists
4288,2,Regulars
4289,6,Economizers
4290,1,Vegetarians
4291,7,Techies
4292,1,Vegetarians
4293,7,Techies
4295,4,Wellness
4297,2,Regulars
4298,5,Families
4299,5,Families
4300,3,Promoters
4301,5,Families
4302,2,Regulars
4303,5,Families
4304,5,Families
4305,2,Regulars
4307,3,Promoters
4308,3,Promoters
4309,1,Vegetarians
4311,4,Wellness
4312,1,Vegetarians
4313,3,Promoters
4314,4,Wellness
4315,3,Promoters
4316,6,Economizers
4318,0,Loyalists
4319,0,Loyalists
4320,3,Promoters
4321,7,Techies
4322,7,Techies
4323,7,Techies
4324,1,Vegetarians
4325,4,Wellness
4326,7,Techies
4327,1,Vegetarians
4328,2,Regulars
4329,1,Vegetarians
4330,4,Wellness
4331,3,Promoters
4332,7,Techies
4333,1,Vegetarians
4334,0,Loyalists
4336,2,Regulars
4338,2,Regulars
4339,0,Loyalists
4343,2,Regulars
4344,2,Regulars
4345,0,Loyalists
4346,2,Regulars
4348,2,Regulars
4349,3,Promoters
4350,6,Economizers
4352,5,Families
4353,5,Families
4354,7,Techies
4356,5,Families
4357,4,Wellness
4358,0,Loyalists
4360,4,Wellness
4361,0,Loyalists
4362,2,Regulars
4363,2,Regulars
4364,4,Wellness
4367,5,Families
4368,2,Regulars
4369,1,Vegetarians
4370,5,Families
4371,5,Families
4372,5,Families
4373,2,Regulars
4374,5,Families
4378,4,Wellness
4380,6,Economizers
4382,2,Regulars
4383,7,Techies
4385,5,Families
4386,4,Wellness
4387,2,Regulars
4388,6,Economizers
4389,2,Regulars
4390,5,Families
4392,2,Regulars
4393,3,Promoters
4394,5,Families
4395,2,Regulars
4396,0,Loyalists
4397,6,Economizers
4398,3,Promoters
4399,6,Economizers
4400,2,Regulars
4401,7,Techies
4403,0,Loyalists
4404,2,Regulars
4406,3,Promoters
4407,5,Families
4408,4,Wellness
4409,5,Families
4411,7,Techies
4412,4,Wellness
4413,2,Regulars
4414,2,Regulars
4415,1,Vegetarians
4417,1,Vegetarians
4418,7,Techies
4421,1,Vegetarians
4422,6,Economizers
4423,1,Vegetarians
4424,3,Promoters
4425,6,Economizers
4427,2,Regulars
4428,7,Techies
4429,2,Regulars
4430,5,Families
4433,5,Families
4434,2,Regulars
4436,6,Economizers
4438,2,Regulars
4439,6,Economizers
4440,6,Economizers
4441,5,Families
4442,1,Vegetarians
4443,7,Techies
4444,0,Loyalists
4445,6,Economizers
4446,6,Economizers
4447,1,Vegetarians
4448,7,Techies
4449,2,Regulars
4450,0,Loyalists
4451,5,Families
4452,0,Loyalists
4453,1,Vegetarians
4455,7,Techies
4456,4,Wellness
4458,4,Wellness
4459,0,Loyalists
4461,7,Techies
4462,0,Loyalists
4464,2,Regulars
4466,2,Regulars
4467,5,Families
4468,1,Vegetarians
4469,7,Techies
4470,1,Vegetarians
4472,0,Loyalists
4473,1,Vegetarians
4474,5,Families
4476,7,Techies
4477,6,Economizers
4478,0,Loyalists
4480,4,Wellness
4482,4,Wellness
4484,2,Regulars
4485,3,Promoters
4489,0,Loyalists
4490,6,Economizers
4492,3,Promoters
4494,2,Regulars
4495,3,Promoters
4497,6,Economizers
4498,1,Vegetarians
4499,4,Wellness
4500,0,Loyalists
4502,1,Vegetarians
4504,3,Promoters
4505,2,Regulars
4506,4,Wellness
4507,6,Economizers
4508,3,Promoters
4510,1,Vegetarians
4511,2,Regulars
4512,2,Regulars
4513,2,Regulars
4515,5,Families
4516,6,Economizers
4517,3,Promoters
4518,5,Families
4520,5,Families
4521,7,Techies
4522,0,Loyalists
4523,2,Regulars
4524,1,Vegetarians
4525,7,Techies
4527,6,Economizers
4528,7,Techies
4529,4,Wellness
4532,6,Economizers
4533,2,Regulars
4534,2,Regulars
4536,1,Vegetarians
4537,1,Vegetarians
4538,0,Loyalists
4539,6,Economizers
4540,6,Economizers
4541,6,Economizers
4542,1,Vegetarians
4543,5,Families
4544,4,Wellness
4545,2,Regulars
4546,5,Families
4547,3,Promoters
4548,1,Vegetarians
4549,6,Economizers
4550,4,Wellness
4551,2,Regulars
4552,2,Regulars
4553,3,Promoters
4554,4,Wellness
4556,7,Techies
4558,2,Regulars
4559,2,Regulars
4560,2,Regulars
4562,6,Economizers
4563,6,Economizers
4564,6,Economizers
4565,2,Regulars
4566,0,Loyalists
4567,2,Regulars
4568,5,Families
4570,2,Regulars
4571,5,Families
4572,2,Regulars
4574,5,Families
4575,3,Promoters
4576,1,Vegetarians
4577,5,Families
4578,1,Vegetarians
4579,0,Loyalists
4580,7,Techies
4581,3,Promoters
4582,7,Techies
4583,3,Promoters
4584,0,Loyalists
4585,3,Promoters
4586,3,Promoters
4587,0,Loyalists
4588,4,Wellness
4589,0,Loyalists
4590,3,Promoters
4591,5,Families
4592,5,Families
4593,1,Vegetarians
4594,2,Regulars
4595,3,Promoters
4596,3,Promoters
4597,1,Vegetarians
4598,0,Loyalists
4599,6,Economizers
4601,4,Wellness
4602,3,Promoters
4603,0,Loyalists
4604,7,Techies
4605,3,Promoters
4606,2,Regulars
4607,7,Techies
4608,2,Regulars
4609,2,Regulars
4610,7,Techies
4611,4,Wellness
4612,4,Wellness
4613,4,Wellness
4614,2,Regulars
4615,7,Techies
4616,4,Wellness
4617,0,Loyalists
4618,0,Loyalists
4619,7,Techies
4621,4,Wellness
4624,2,Regulars
4625,2,Regulars
4626,7,Techies
4627,5,Families
4628,5,Families
4629,2,Regulars
4630,3,Promoters
4631,2,Regulars
4632,3,Promoters
4633,1,Vegetarians
4634,2,Regulars
4635,4,Wellness
4636,0,Loyalists
4637,5,Families
4638,3,Promoters
4639,4,Wellness
4640,2,Regulars
4641,3,Promoters
4643,0,Loyalists
4644,3,Promoters
4645,2,Regulars
4646,0,Loyalists
4647,2,Regulars
4648,3,Promoters
4649,2,Regulars
4650,0,Loyalists
4651,6,Economizers
4652,7,Techies
4653,4,Wellness
4655,4,Wellness
4656,6,Economizers
4657,6,Economizers
4658,6,Economizers
4659,7,Techies
4660,4,Wellness
4661,6,Economizers
4662,1,Vegetarians
4664,5,Families
4665,2,Regulars
4666,0,Loyalists
4667,5,Families
4668,4,Wellness
4669,3,Promoters
4670,2,Regulars
4671,7,Techies
4672,4,Wellness
4673,2,Regulars
4674,5,Families
4675,1,Vegetarians
4676,6,Economizers
4677,7,Techies
4678,6,Economizers
4679,5,Families
4680,6,Economizers
4681,2,Regulars
4683,5,Families
4684,4,Wellness
4685,2,Regulars
4686,7,Techies
4687,2,Regulars
4689,7,Techies
4690,0,Loyalists
4692,7,Techies
4693,3,Promoters
4694,3,Promoters
4697,2,Regulars
4699,3,Promoters
4702,6,Economizers
4703,4,Wellness
4704,1,Vegetarians
4705,7,Techies
4706,2,Regulars
4707,1,Vegetarians
4708,2,Regulars
4709,4,Wellness
4710,4,Wellness
4712,2,Regulars
4713,0,Loyalists
4715,6,Economizers
4716,3,Promoters
4717,1,Vegetarians
4718,4,Wellness
4719,2,Regulars
4721,1,Vegetarians
4722,6,Economizers
4724,3,Promoters
4726,6,Economizers
4727,2,Regulars
4728,0,Loyalists
4729,2,Regulars
4730,2,Regulars
4731,2,Regulars
4733,0,Loyalists
4735,6,Economizers
4736,7,Techies
4737,3,Promoters
4739,5,Families
4741,0,Loyalists
4742,0,Loyalists
4744,5,Families
4745,0,Loyalists
4747,0,Loyalists
4748,1,Vegetarians
4749,4,Wellness
4750,5,Families
4751,6,Economizers
4753,5,Families
4754,3,Promoters
4755,2,Regulars
4756,2,Regulars
4757,0,Loyalists
4759,1,Vegetarians
4760,3,Promoters
4761,5,Families
4762,6,Economizers
4764,6,Economizers
4765,2,Regulars
4766,2,Regulars
4767,2,Regulars
4768,6,Economizers
4769,3,Promoters
4771,5,Families
4772,3,Promoters
4774,1,Vegetarians
4775,6,Economizers
4776,6,Economizers
4777,7,Techies
4778,6,Economizers
4779,7,Techies
4781,1,Vegetarians
4782,2,Regulars
4783,0,Loyalists
4784,3,Promoters
4785,4,Wellness
4786,3,Promoters
4787,4,Wellness
4790,1,Vegetarians
4791,2,Regulars
4792,3,Promoters
4795,6,Economizers
4796,4,Wellness
4797,2,Regulars
4798,5,Families
4799,3,Promoters
4801,6,Economizers
4802,7,Techies
4803,4,Wellness
4804,2,Regulars
4805,1,Vegetarians
4806,2,Regulars
4807,3,Promoters
4808,1,Vegetarians
4809,1,Vegetarians
4810,0,Loyalists
4811,1,Vegetarians
4812,7,Techies
4813,3,Promoters
4814,6,Economizers
4815,6,Economizers
4817,5,Families
4818,4,Wellness
4819,3,Promoters
4820,2,Regulars
4821,6,Economizers
4824,3,Promoters
4826,5,Families
4827,5,Families
4828,0,Loyalists
4829,3,Promoters
4830,2,Regulars
4831,4,Wellness
4833,4,Wellness
4834,0,Loyalists
4835,1,Vegetarians
4836,6,Economizers
4837,7,Techies
4839,4,Wellness
4840,0,Loyalists
4841,2,Regulars
4842,6,Economizers
4844,3,Promoters
4846,7,Techies
4847,4,Wellness
4848,1,Vegetarians
4849,6,Economizers
4851,2,Regulars
4852,6,Economizers
4853,5,Families
4854,0,Loyalists
4855,7,Techies
4856,0,Loyalists
4857,0,Loyalists
4860,2,Regulars
4862,0,Loyalists
4863,0,Loyalists
4864,7,Techies
4865,5,Families
4866,0,Loyalists
4868,3,Promoters
4869,6,Economizers
4871,3,Promoters
4872,4,Wellness
4874,1,Vegetarians
4875,2,Regulars
4876,4,Wellness
4877,7,Techies
4878,2,Regulars
4879,1,Vegetarians
4880,1,Vegetarians
4881,7,Techies
4882,3,Promoters
4884,4,Wellness
4885,6,Economizers
4886,5,Families
4889,3,Promoters
4890,2,Regulars
4891,5,Families
4892,3,Promoters
4893,6,Economizers
4894,7,Techies
4896,5,Families
4897,0,Loyalists
4898,1,Vegetarians
4899,6,Economizers
4900,2,Regulars
4901,1,Vegetarians
4902,6,Economizers
4903,6,Economizers
4904,3,Promoters
4905,5,Families
4906,7,Techies
4907,3,Promoters
4909,3,Promoters
4910,7,Techies
4911,2,Regulars
4912,4,Wellness
4913,4,Wellness
4914,1,Vegetarians
4916,1,Vegetarians
4918,1,Vegetarians
4919,2,Regulars
4920,2,Regulars
4921,7,Techies
4922,4,Wellness
4924,6,Economizers
4925,6,Economizers
4926,1,Vegetarians
4927,7,Techies
4928,6,Economizers
4929,3,Promoters
4930,2,Regulars
4931,5,Families
4932,2,Regulars
4933,3,Promoters
4934,2,Regulars
4935,2,Regulars
4936,1,Vegetarians
4937,2,Regulars
4938,6,Economizers
4939,2,Regulars
4940,6,Economizers
4942,2,Regulars
4943,3,Promoters
4944,5,Families
4945,1,Vegetarians
4946,2,Regulars
4948,4,Wellness
4949,0,Loyalists
4950,2,Regulars
4952,4,Wellness
4953,4,Wellness
4954,5,Families
4955,7,Techies
4956,2,Regulars
4958,0,Loyalists
4959,7,Techies
4960,3,Promoters
4962,1,Vegetarians
4963,3,Promoters
4964,3,Promoters
4965,1,Vegetarians
4966,3,Promoters
4967,3,Promoters
4969,2,Regulars
4970,0,Loyalists
4972,0,Loyalists
4973,5,Families
4974,3,Promoters
4975,4,Wellness
4976,4,Wellness
4978,3,Promoters
4979,0,Loyalists
4981,1,Vegetarians
4982,4,Wellness
4983,6,Economizers
4984,2,Regulars
4986,2,Regulars
4988,2,Regulars
4989,0,Loyalists
4992,5,Families
4993,1,Vegetarians
4994,2,Regulars
4995,1,Vegetarians
4996,2,Regulars
4998,0,Loyalists
4999,0,Loyalists
5000,7,Techies
5001,5,Families
5002,7,Techies
5003,1,Vegetarians
5004,1,Vegetarians
5005,2,Regulars
5006,7,Techies
5007,1,Vegetarians
5008,5,Families
5009,2,Regulars
5010,4,Wellness
5012,7,Techies
5013,4,Wellness
5015,2,Regulars
5016,6,Economizers
5017,6,Economizers
5021,6,Economizers
5022,2,Regulars
5023,1,Vegetarians
5024,0,Loyalists
5025,6,Economizers
5026,0,Loyalists
5027,7,Techies
5028,2,Regulars
5029,5,Families
5030,3,Promoters
5031,4,Wellness
5034,3,Promoters
5035,7,Techies
5036,5,Families
5037,2,Regulars
5038,2,Regulars
5039,2,Regulars
5040,4,Wellness
5041,2,Regulars
5042,5,Families
5043,7,Techies
5044,2,Regulars
5045,2,Regulars
5046,2,Regulars
5048,1,Vegetarians
5049,3,Promoters
5050,4,Wellness
5051,2,Regulars
5052,0,Loyalists
5053,3,Promoters
5054,3,Promoters
5055,6,Economizers
5057,2,Regulars
5058,6,Economizers
5060,6,Economizers
5061,2,Regulars
5062,6,Economizers
5065,3,Promoters
5066,7,Techies
5067,2,Regulars
5069,2,Regulars
5070,1,Vegetarians
5071,6,Economizers
5072,0,Loyalists
5074,4,Wellness
5075,2,Regulars
5076,2,Regulars
5077,5,Families
5078,4,Wellness
5081,2,Regulars
5082,2,Regulars
5083,3,Promoters
5084,0,Loyalists
5085,7,Techies
5086,2,Regulars
5087,4,Wellness
5088,2,Regulars
5089,3,Promoters
5091,3,Promoters
5092,2,Regulars
5093,0,Loyalists
5094,2,Regulars
5096,1,Vegetarians
5097,5,Families
5098,5,Families
5100,3,Promoters
5101,7,Techies
5103,6,Economizers
5104,2,Regulars
5105,7,Techies
5106,7,Techies
5107,1,Vegetarians
5108,3,Promoters
5109,1,Vegetarians
5110,6,Economizers
5111,5,Families
5112,5,Families
5114,2,Regulars
5115,3,Promoters
5116,4,Wellness
5117,3,Promoters
5118,3,Promoters
5119,6,Economizers
5120,2,Regulars
5121,0,Loyalists
5122,0,Loyalists
5123,1,Vegetarians
5124,3,Promoters
5125,6,Economizers
5126,3,Promoters
5127,0,Loyalists
5128,3,Promoters
5129,3,Promoters
5130,6,Economizers
5132,4,Wellness
5133,6,Economizers
5134,0,Loyalists
5135,6,Economizers
5136,2,Regulars
5137,2,Regulars
5138,2,Regulars
5139,5,Families
5140,4,Wellness
5141,6,Economizers
5142,6,Economizers
5143,4,Wellness
5144,1,Vegetarians
5145,4,Wellness
5147,5,Families
5148,2,Regulars
5149,4,Wellness
5151,3,Promoters
5152,1,Vegetarians
5154,6,Economizers
5155,1,Vegetarians
5156,4,Wellness
5157,6,Economizers
5159,3,Promoters
5160,1,Vegetarians
5161,0,Loyalists
5162,6,Economizers
5163,5,Families
5164,1,Vegetarians
5165,0,Loyalists
5166,6,Economizers
5167,3,Promoters
5168,7,Techies
5169,2,Regulars
5170,2,Regulars
5172,3,Promoters
5173,5,Families
5174,1,Vegetarians
5175,2,Regulars
5176,2,Regulars
5177,6,Economizers
5178,6,Economizers
5179,4,Wellness
5180,2,Regulars
5181,1,Vegetarians
5182,1,Vegetarians
5183,3,Promoters
5184,3,Promoters
5185,5,Families
5186,6,Economizers
5187,0,Loyalists
5188,1,Vegetarians
5189,2,Regulars
5190,0,Loyalists
5192,6,Economizers
5193,7,Techies
5194,0,Loyalists
5195,4,Wellness
5196,7,Techies
5197,1,Vegetarians
5198,0,Loyalists
5199,3,Promoters
5200,4,Wellness
5201,4,Wellness
5202,4,Wellness
5204,2,Regulars
5205,3,Promoters
5208,3,Promoters
5209,5,Families
5210,5,Families
5211,6,Economizers
5212,3,Promoters
5213,7,Techies
5214,6,Economizers
5216,5,Families
5218,3,Promoters
5219,7,Techies
5220,3,Promoters
5221,2,Regulars
5222,3,Promoters
5224,2,Regulars
5225,2,Regulars
5226,6,Economizers
5227,4,Wellness
5228,7,Techies
5229,6,Economizers
5230,6,Economizers
5231,3,Promoters
5232,6,Economizers
5233,4,Wellness
5234,1,Vegetarians
5235,2,Regulars
5236,6,Economizers
5237,2,Regulars
5239,5,Families
5240,4,Wellness
5241,2,Regulars
5243,2,Regulars
5245,2,Regulars
5246,2,Regulars
5247,5,Families
5248,5,Families
5249,0,Loyalists
5250,6,Economizers
5251,1,Vegetarians
5252,2,Regulars
5254,6,Economizers
5256,2,Regulars
5257,0,Loyalists
5258,5,Families
5259,2,Regulars
5260,0,Loyalists
5262,4,Wellness
5263,5,Families
5264,6,Economizers
5265,3,Promoters
5266,5,Families
5267,3,Promoters
5269,0,Loyalists
5270,7,Techies
5272,3,Promoters
5273,5,Families
5274,5,Families
5275,2,Regulars
5276,0,Loyalists
5277,7,Techies
5278,2,Regulars
5279,0,Loyalists
5280,0,Loyalists
5283,5,Families
5284,6,Economizers
